index,recorded_ns,header_ns,interval_ns
1865,1789458636383844717,1789458636362824000,33370000
1866,1789458636417480250,1789458636396193000,33369000
1867,1789458636450319896,1789458636429562000,33369000
1868,1789458636483057701,1789458636462931000,33369000
1869,1789458636516451634,1789458636496301000,33370000
1870,1789458636549655318,1789458636529669000,33368000
1871,1789458636583190833,1789458636563037000,33368000
1872,1789458636616760939,1789458636596408000,33371000
1873,1789458636650189253,1789458636629776000,33368000
1874,1789458636683512560,1789458636663146000,33370000
1875,1789458636716857196,1789458636696516000,33370000
1876,1789458636750284748,1789458636729885000,33369000
1877,1789458636783905915,1789458636763257000,33372000
1878,1789458636816906378,1789458636796625000,33368000
1879,1789458636850563018,1789458636829993000,33368000
1880,1789458636883956099,1789458636863364000,33371000
1881,1789458636916542195,1789458636896733000,33369000
1882,1789458636950391157,1789458636930101000,33368000
1883,1789458636983952147,1789458636963469000,33368000
1884,1789458637017221925,1789458636996839000,33370000
1885,1789458637050722649,1789458637030209000,33370000
1886,1789458637083676319,1789458637063577000,33368000
1887,1789458637116941604,1789458637096946000,33369000
1888,1789458637150518624,1789458637130315000,33369000
1889,1789458637184042850,1789458637163684000,33369000
1890,1789458637217593763,1789458637197055000,33371000
1891,1789458637251446854,1789458637230423000,33368000
1892,1789458637284271434,1789458637263792000,33369000
1893,1789458637317399545,1789458637297161000,33369000
1894,1789458637350823092,1789458637330531000,33370000
1895,1789458637384248703,1789458637363899000,33368000
1896,1789458637418707282,1789458637397267000,33368000
1897,1789458637451273903,1789458637430637000,33370000
1898,1789458637484425526,1789458637464006000,33369000
1899,1789458637517719201,1789458637497375000,33369000
1900,1789458637551295420,1789458637530745000,33370000
1901,1789458637584108149,1789458637564114000,33369000
1902,1789458637617621497,1789458637597482000,33368000
1903,1789458637650995886,1789458637630851000,33369000
1904,1789458637684219757,1789458637664222000,33371000
1905,1789458637718089788,1789458637697590000,33368000
1906,1789458637750778487,1789458637730959000,33369000
1907,1789458637784800529,1789458637764329000,33370000
1908,1789458637818101919,1789458637797697000,33368000
1909,1789458637851335708,1789458637831066000,33369000
1910,1789458637884782115,1789458637864436000,33370000
1911,1789458637918152097,1789458637897805000,33369000
1912,1789458637951408205,1789458637931174000,33369000
1913,1789458637985139099,1789458637964543000,33369000
1914,1789458638019075496,1789458637997911000,33368000
1915,1789458638051625418,1789458638031281000,33370000
1916,1789458638085076735,1789458638064650000,33369000
1917,1789458638118424658,1789458638098018000,33368000
1918,1789458638151752906,1789458638131387000,33369000
1919,1789458638184905441,1789458638164756000,33369000
1920,1789458638218386792,1789458638198126000,33370000
1921,1789458638252147410,1789458638231494000,33368000
1922,1789458638285388443,1789458638264863000,33369000
1923,1789458638318739822,1789458638298233000,33370000
1924,1789458638352190017,1789458638331602000,33369000
1925,1789458638385964781,1789458638364973000,33371000
1926,1789458638418400239,1789458638398343000,33370000
1927,1789458638452369639,1789458638431714000,33371000
1928,1789458638485295901,1789458638465083000,33369000
1929,1789458638518957884,1789458638498451000,33368000
1930,1789458638551994653,1789458638531821000,33370000
1931,1789458638586499427,1789458638565190000,33369000
1932,1789458638619398340,1789458638598560000,33370000
1933,1789458638652886132,1789458638631930000,33370000
1934,1789458638686288602,1789458638665300000,33370000
1935,1789458638719198185,1789458638698670000,33370000
1936,1789458638752246254,1789458638732039000,33369000
1937,1789458638787182566,1789458638765408000,33369000
1938,1789458638819178541,1789458638798776000,33368000
1939,1789458638852357053,1789458638832146000,33370000
1940,1789458638886437291,1789458638865517000,33371000
1941,1789458638919130698,1789458638898886000,33369000
1942,1789458638952599557,1789458638932254000,33368000
1943,1789458638986254567,1789458638965624000,33370000
1944,1789458639019097657,1789458638998993000,33369000
1945,1789458639052572778,1789458639032361000,33368000
1946,1789458639086006014,1789458639065731000,33370000
1947,1789458639119482326,1789458639099100000,33369000
1948,1789458639153117132,1789458639132470000,33370000
1949,1789458639186245104,1789458639165839000,33369000
1950,1789458639219549800,1789458639199210000,33371000
1951,1789458639252920785,1789458639232579000,33369000
1952,1789458639286352118,1789458639265946000,33367000
1953,1789458639319860828,1789458639299317000,33371000
1954,1789458639353305004,1789458639332685000,33368000
1955,1789458639386895490,1789458639366055000,33370000
1956,1789458639420465550,1789458639399424000,33369000
1957,1789458639453661072,1789458639432793000,33369000
1958,1789458639486646119,1789458639466165000,33372000
1959,1789458639520129514,1789458639499533000,33368000
1960,1789458639552741196,1789458639532901000,33368000
1961,1789458639586908510,1789458639566271000,33370000
1962,1789458639620919927,1789458639599640000,33369000
1963,1789458639653559418,1789458639633012000,33372000
1964,1789458639687837460,1789458639666381000,33369000
1965,1789458639720465651,1789458639699751000,33370000
1966,1789458639753253537,1789458639733120000,33369000
1967,1789458639787483503,1789458639766489000,33369000
1968,1789458639820334812,1789458639799857000,33368000
1969,1789458639853674601,1789458639833227000,33370000
1970,1789458639887075980,1789458639866595000,33368000
1971,1789458639920674110,1789458639899964000,33369000
1972,1789458639954590647,1789458639933334000,33370000
1973,1789458639987096600,1789458639966703000,33369000
1974,1789458640020548738,1789458640000073000,33370000
1975,1789458640054957965,1789458640033441000,33368000
1976,1789458640087413638,1789458640066812000,33371000
1977,1789458640120813525,1789458640100181000,33369000
1978,1789458640154163022,1789458640133551000,33370000
1979,1789458640187366980,1789458640166921000,33370000
1980,1789458640222074338,1789458640200290000,33369000
1981,1789458640254333581,1789458640233659000,33369000
1982,1789458640287930169,1789458640267028000,33369000
1983,1789458640320733012,1789458640300397000,33369000
1984,1789458640354192285,1789458640333765000,33368000
1985,1789458640387133584,1789458640367135000,33370000
1986,1789458640421902783,1789458640400504000,33369000
1987,1789458640454013301,1789458640433873000,33369000
1988,1789458640487616129,1789458640467244000,33371000
1989,1789458640521076765,1789458640500612000,33368000
1990,1789458640554251650,1789458640533982000,33370000
1991,1789458640587592472,1789458640567350000,33368000
1992,1789458640620891820,1789458640600719000,33369000
1993,1789458640654959156,1789458640634089000,33370000
1994,1789458640687736383,1789458640667459000,33370000
1995,1789458640720865618,1789458640700828000,33369000
1996,1789458640754731646,1789458640734197000,33369000
1997,1789458640787594175,1789458640767566000,33369000
1998,1789458640821713885,1789458640800936000,33370000
1999,1789458640854685889,1789458640834306000,33370000
2000,1789458640888227259,1789458640867676000,33370000
2001,1789458640921507753,1789458640901043000,33367000
2002,1789458640954570719,1789458640934412000,33369000
2003,1789458640988109854,1789458640967783000,33371000
2004,1789458641021843446,1789458641001153000,33370000
2005,1789458641054986595,1789458641034524000,33371000
2006,1789458641087817738,1789458641067893000,33369000
2007,1789458641121313436,1789458641101261000,33368000
2008,1789458641155229725,1789458641134631000,33370000
2009,1789458641188009286,1789458641168001000,33370000
2010,1789458641222092683,1789458641201370000,33369000
2011,1789458641254754854,1789458641234738000,33368000
2012,1789458641288106165,1789458641268107000,33369000
2013,1789458641321725134,1789458641301479000,33372000
2014,1789458641356182728,1789458641334847000,33368000
2015,1789458641388466534,1789458641368217000,33370000
2016,1789458641422102112,1789458641401586000,33369000
2017,1789458641455406980,1789458641434955000,33369000
2018,1789458641488765353,1789458641468324000,33369000
2019,1789458641522257886,1789458641501694000,33370000
2020,1789458641555770995,1789458641535064000,33370000
2021,1789458641589269248,1789458641568434000,33370000
2022,1789458641622386441,1789458641601802000,33368000
2023,1789458641655866762,1789458641635172000,33370000
2024,1789458641689136678,1789458641668544000,33372000
2025,1789458641722241038,1789458641701913000,33369000
2026,1789458641755990028,1789458641735285000,33372000
2027,1789458641790386774,1789458641768655000,33370000
2028,1789458641822538995,1789458641802024000,33369000
2029,1789458641855572349,1789458641835393000,33369000
2030,1789458641889038715,1789458641868762000,33369000
2031,1789458641922513816,1789458641902131000,33369000
2032,1789458641956000088,1789458641935499000,33368000
2033,1789458641989372045,1789458641968868000,33369000
2034,1789458642023014855,1789458642002238000,33370000
2035,1789458642055520967,1789458642035608000,33370000
2036,1789458642089323042,1789458642068976000,33368000
2037,1789458642122433824,1789458642102346000,33370000
2038,1789458642155473889,1789458642135715000,33369000
2039,1789458642189457358,1789458642169083000,33368000
2040,1789458642222835677,1789458642202453000,33370000
2041,1789458642256356049,1789458642235821000,33368000
2042,1789458642289565807,1789458642269189000,33368000
2043,1789458642322896261,1789458642302559000,33370000
2044,1789458642357089254,1789458642335927000,33368000
2045,1789458642389246423,1789458642369296000,33369000
2046,1789458642424265961,1789458642402666000,33370000
2047,1789458642457156400,1789458642436035000,33369000
2048,1789458642490396683,1789458642469404000,33369000
2049,1789458642522997394,1789458642502774000,33370000
2050,1789458642556289659,1789458642536142000,33368000
2051,1789458642590052745,1789458642569512000,33370000
2052,1789458642623334381,1789458642602881000,33369000
2053,1789458642656864029,1789458642636252000,33371000
2054,1789458642690317452,1789458642669622000,33370000
2055,1789458642723280731,1789458642702991000,33369000
2056,1789458642756848678,1789458642736360000,33369000
2057,1789458642790117301,1789458642769729000,33369000
2058,1789458642823570253,1789458642803098000,33369000
2059,1789458642857286926,1789458642836468000,33370000
2060,1789458642890325879,1789458642869838000,33370000
2061,1789458642924076142,1789458642903207000,33369000
2062,1789458642956826019,1789458642936575000,33368000
2063,1789458642990814547,1789458642969944000,33369000
2064,1789458643023321050,1789458643003313000,33369000
2065,1789458643056790521,1789458643036683000,33370000
2066,1789458643090066858,1789458643070052000,33369000
2067,1789458643123805620,1789458643103421000,33369000
2068,1789458643158171683,1789458643136789000,33368000
2069,1789458643190551769,1789458643170159000,33370000
2070,1789458643223599567,1789458643203530000,33371000
2071,1789458643257660556,1789458643236901000,33371000
2072,1789458643291113818,1789458643270273000,33372000
2073,1789458643323854298,1789458643303641000,33368000
2074,1789458643357360685,1789458643337010000,33369000
2075,1789458643390272160,1789458643370380000,33370000
2076,1789458643424371096,1789458643403749000,33369000
2077,1789458643457839415,1789458643437119000,33370000
2078,1789458643490774693,1789458643470489000,33370000
2079,1789458643524691423,1789458643503859000,33370000
2080,1789458643557570701,1789458643537230000,33371000
2081,1789458643590683375,1789458643570598000,33368000
2082,1789458643623821134,1789458643603968000,33370000
2083,1789458643657785019,1789458643637336000,33368000
2084,1789458643691289222,1789458643670707000,33371000
2085,1789458643724205305,1789458643704074000,33367000
2086,1789458643757825596,1789458643737446000,33372000
2087,1789458643791063394,1789458643770814000,33368000
2088,1789458643824548102,1789458643804182000,33368000
2089,1789458643858105431,1789458643837552000,33370000
2090,1789458643891123286,1789458643870922000,33370000
2091,1789458643924549971,1789458643904291000,33369000
2092,1789458643958380117,1789458643937662000,33371000
2093,1789458643991761041,1789458643971033000,33371000
2094,1789458644024919909,1789458644004402000,33369000
2095,1789458644058412361,1789458644037771000,33369000
2096,1789458644092206592,1789458644071141000,33370000
2097,1789458644125041439,1789458644104510000,33369000
2098,1789458644158261876,1789458644137881000,33371000
2099,1789458644191678653,1789458644171250000,33369000
2100,1789458644225328707,1789458644204619000,33369000
2101,1789458644258402311,1789458644237989000,33370000
2102,1789458644291783274,1789458644271358000,33369000
2103,1789458644325227991,1789458644304730000,33372000
2104,1789458644358663321,1789458644338098000,33368000
2105,1789458644392206694,1789458644371468000,33370000
2106,1789458644425365771,1789458644404838000,33370000
2107,1789458644458763103,1789458644438208000,33370000
2108,1789458644491613217,1789458644471578000,33370000
2109,1789458644525466444,1789458644504947000,33369000
2110,1789458644559022741,1789458644538317000,33370000
2111,1789458644592361549,1789458644571686000,33369000
2112,1789458644625549837,1789458644605056000,33370000
2113,1789458644659010533,1789458644638425000,33369000
2114,1789458644692304831,1789458644671794000,33369000
2115,1789458644725226834,1789458644705164000,33370000
2116,1789458644758868372,1789458644738533000,33369000
2117,1789458644792408019,1789458644771902000,33369000
2118,1789458644826187394,1789458644805271000,33369000
2119,1789458644859249668,1789458644838641000,33370000
2120,1789458644892539368,1789458644872010000,33369000
2121,1789458644925628399,1789458644905379000,33369000
2122,1789458644959337599,1789458644938750000,33371000
2123,1789458644992716067,1789458644972119000,33369000
2124,1789458645026199395,1789458645005489000,33370000
2125,1789458645059438044,1789458645038859000,33370000
2126,1789458645092522456,1789458645072227000,33368000
2127,1789458645125950041,1789458645105598000,33371000
2128,1789458645159404756,1789458645138967000,33369000
2129,1789458645193078822,1789458645172335000,33368000
2130,1789458645226221749,1789458645205705000,33370000
2131,1789458645259278833,1789458645239073000,33368000
2132,1789458645293415576,1789458645272443000,33370000
2133,1789458645326723107,1789458645305813000,33370000
2134,1789458645359251004,1789458645339182000,33369000
2135,1789458645393266461,1789458645372553000,33371000
2136,1789458645426287079,1789458645405921000,33368000
2137,1789458645459645361,1789458645439289000,33368000
2138,1789458645493206475,1789458645472660000,33371000
2139,1789458645526712371,1789458645506030000,33370000
2140,1789458645560483581,1789458645539399000,33369000
2141,1789458645592746785,1789458645572768000,33369000
2142,1789458645626417395,1789458645606138000,33370000
2143,1789458645660049036,1789458645639508000,33370000
2144,1789458645693530749,1789458645672879000,33371000
2145,1789458645726268201,1789458645706247000,33368000
2146,1789458645760168041,1789458645739616000,33369000
2147,1789458645793090023,1789458645772986000,33370000
2148,1789458645826519963,1789458645806355000,33369000
2149,1789458645859773968,1789458645839725000,33370000
2150,1789458645892950004,1789458645873094000,33369000
2151,1789458645926472941,1789458645906463000,33369000
2152,1789458645959750748,1789458645939832000,33369000
2153,1789458645993373213,1789458645973200000,33368000
2154,1789458646026318669,1789458646006569000,33369000
2155,1789458646060429506,1789458646039939000,33370000
2156,1789458646093445835,1789458646073308000,33369000
2157,1789458646126527201,1789458646106677000,33369000
2158,1789458646159836554,1789458646140046000,33369000
2159,1789458646193354290,1789458646173416000,33370000
2160,1789458646226664755,1789458646206786000,33370000
2161,1789458646260717067,1789458646240155000,33369000
2162,1789458646293434051,1789458646273525000,33370000
2163,1789458646327002729,1789458646306894000,33369000
2164,1789458646361946655,1789458646340262000,33368000
2165,1789458646393663751,1789458646373631000,33369000
2166,1789458646427486392,1789458646407002000,33371000
2167,1789458646460561918,1789458646440371000,33369000
2168,1789458646493911814,1789458646473741000,33370000
2169,1789458646527444907,1789458646507109000,33368000
2170,1789458646560874005,1789458646540480000,33371000
2171,1789458646594445807,1789458646573851000,33371000
2172,1789458646627730006,1789458646607219000,33368000
2173,1789458646660351118,1789458646640588000,33369000
2174,1789458646694179390,1789458646673957000,33369000
2175,1789458646727658377,1789458646707326000,33369000
2176,1789458646761878238,1789458646740696000,33370000
2177,1789458646794157279,1789458646774065000,33369000
2178,1789458646827975683,1789458646807434000,33369000
2179,1789458646860954265,1789458646840802000,33368000
2180,1789458646893943065,1789458646874172000,33370000
2181,1789458646927533341,1789458646907541000,33369000
2182,1789458646960862099,1789458646940910000,33369000
2183,1789458646994851358,1789458646974278000,33368000
2184,1789458647028030292,1789458647007648000,33370000
2185,1789458647061087112,1789458647041018000,33370000
2186,1789458647094770263,1789458647074386000,33368000
2187,1789458647128349388,1789458647107756000,33370000
2188,1789458647161673066,1789458647141126000,33370000
2189,1789458647195248915,1789458647174494000,33368000
2190,1789458647228273508,1789458647207864000,33370000
2191,1789458647261575417,1789458647241233000,33369000
2192,1789458647295120361,1789458647274602000,33369000
2193,1789458647328036019,1789458647307972000,33370000
2194,1789458647361903259,1789458647341340000,33368000
2195,1789458647394879606,1789458647374710000,33370000
2196,1789458647428355065,1789458647408079000,33369000
2197,1789458647461406366,1789458647441448000,33369000
2198,1789458647494894348,1789458647474816000,33368000
2199,1789458647528768651,1789458647508187000,33371000
2200,1789458647561795498,1789458647541555000,33368000
2201,1789458647594913498,1789458647574924000,33369000
2202,1789458647628295951,1789458647608294000,33370000
2203,1789458647661806493,1789458647641663000,33369000
2204,1789458647695699300,1789458647675032000,33369000
2205,1789458647728668072,1789458647708400000,33368000
2206,1789458647762144103,1789458647741769000,33369000
2207,1789458647795566097,1789458647775139000,33370000
2208,1789458647829315376,1789458647808509000,33370000
2209,1789458647862092867,1789458647841877000,33368000
2210,1789458647895689654,1789458647875247000,33370000
2211,1789458647929167537,1789458647908616000,33369000
2212,1789458647962565238,1789458647941986000,33370000
2213,1789458647995981441,1789458647975354000,33368000
2214,1789458648028856490,1789458648008724000,33370000
2215,1789458648062162365,1789458648042093000,33369000
2216,1789458648095446450,1789458648075462000,33369000
2217,1789458648129312298,1789458648108832000,33370000
2218,1789458648162717500,1789458648142202000,33370000
2219,1789458648195796689,1789458648175572000,33370000
2220,1789458648229414091,1789458648208942000,33370000
2221,1789458648262287631,1789458648242312000,33370000
2222,1789458648295715594,1789458648275681000,33369000
2223,1789458648329258563,1789458648309051000,33370000
2224,1789458648362364470,1789458648342419000,33368000
2225,1789458648396105224,1789458648375789000,33370000
2226,1789458648429572017,1789458648409159000,33370000
2227,1789458648463072289,1789458648442528000,33369000
2228,1789458648495982475,1789458648475898000,33370000
2229,1789458648529773138,1789458648509267000,33369000
2230,1789458648563592912,1789458648542636000,33369000
2231,1789458648596424247,1789458648576005000,33369000
2232,1789458648630178264,1789458648609376000,33371000
2233,1789458648663435722,1789458648642745000,33369000
2234,1789458648696666092,1789458648676115000,33370000
2235,1789458648729440024,1789458648709484000,33369000
2236,1789458648763297066,1789458648742854000,33370000
2237,1789458648796639326,1789458648776224000,33370000
2238,1789458648830169000,1789458648809593000,33369000
2239,1789458648863661489,1789458648842962000,33369000
2240,1789458648896771924,1789458648876333000,33371000
2241,1789458648930124933,1789458648909702000,33369000
2242,1789458648963882676,1789458648943071000,33369000
2243,1789458648996957036,1789458648976442000,33371000
2244,1789458649030260492,1789458649009810000,33368000
2245,1789458649063280182,1789458649043180000,33370000
2246,1789458649096871707,1789458649076549000,33369000
2247,1789458649130657439,1789458649109921000,33372000
2248,1789458649164425139,1789458649143291000,33370000
2249,1789458649197222241,1789458649176659000,33368000
2250,1789458649230124581,1789458649210028000,33369000
2251,1789458649263754084,1789458649243397000,33369000
2252,1789458649297094369,1789458649276766000,33369000
2253,1789458649330265310,1789458649310136000,33370000
2254,1789458649363462338,1789458649343505000,33369000
2255,1789458649397008171,1789458649376874000,33369000
2256,1789458649430385633,1789458649410244000,33370000
2257,1789458649463959896,1789458649443613000,33369000
2258,1789458649497354999,1789458649476983000,33370000
2259,1789458649530405405,1789458649510351000,33368000
2260,1789458649563722948,1789458649543721000,33370000
2261,1789458649597098817,1789458649577091000,33370000
2262,1789458649630728239,1789458649610459000,33368000
2263,1789458649664211049,1789458649643829000,33370000
2264,1789458649697245817,1789458649677198000,33369000
2265,1789458649731277189,1789458649710569000,33371000
2266,1789458649764222396,1789458649743940000,33371000
2267,1789458649797531255,1789458649777309000,33369000
2268,1789458649830977028,1789458649810677000,33368000
2269,1789458649864066083,1789458649844046000,33369000
2270,1789458649898047045,1789458649877416000,33370000
2271,1789458649931479936,1789458649910787000,33371000
2272,1789458649964698172,1789458649944157000,33370000
2273,1789458649997775335,1789458649977527000,33370000
2274,1789458650030717192,1789458650010895000,33368000
2275,1789458650064310358,1789458650044265000,33370000
2276,1789458650098011819,1789458650077634000,33369000
2277,1789458650130916851,1789458650111002000,33368000
2278,1789458650164592756,1789458650144372000,33370000
2279,1789458650198076376,1789458650177741000,33369000
2280,1789458650231738726,1789458650211111000,33370000
2281,1789458650264908052,1789458650244480000,33369000
2282,1789458650298283648,1789458650277850000,33370000
2283,1789458650331621857,1789458650311220000,33370000
2284,1789458650364502116,1789458650344588000,33368000
2285,1789458650397944742,1789458650377957000,33369000
2286,1789458650431916016,1789458650411327000,33370000
2287,1789458650465142044,1789458650444696000,33369000
2288,1789458650498404678,1789458650478067000,33371000
2289,1789458650531795942,1789458650511436000,33369000
2290,1789458650564860951,1789458650544806000,33370000
2291,1789458650598704516,1789458650578175000,33369000
2292,1789458650632141211,1789458650611544000,33369000
2293,1789458650665035245,1789458650644915000,33371000
2294,1789458650698604107,1789458650678283000,33368000
2295,1789458650731678924,1789458650711653000,33370000
2296,1789458650764891588,1789458650745022000,33369000
2297,1789458650799337382,1789458650778391000,33369000
2298,1789458650832212792,1789458650811761000,33370000
2299,1789458650865428432,1789458650845130000,33369000
2300,1789458650899184520,1789458650878503000,33373000
2301,1789458650931814801,1789458650911871000,33368000
2302,1789458650965676057,1789458650945242000,33371000
2303,1789458650998542260,1789458650978611000,33369000
2304,1789458651032051903,1789458651011980000,33369000
2305,1789458651065295811,1789458651045350000,33370000
2306,1789458651099417783,1789458651078719000,33369000
2307,1789458651133314682,1789458651112088000,33369000
2308,1789458651166096321,1789458651145459000,33371000
2309,1789458651199049178,1789458651178829000,33370000
2310,1789458651232111200,1789458651212199000,33370000
2311,1789458651266228984,1789458651245568000,33369000
2312,1789458651299605861,1789458651278937000,33369000
2313,1789458651333136594,1789458651312306000,33369000
2314,1789458651366202152,1789458651345676000,33370000
2315,1789458651399520173,1789458651379046000,33370000
2316,1789458651433129876,1789458651412415000,33369000
2317,1789458651466051888,1789458651445786000,33371000
2318,1789458651499132253,1789458651479155000,33369000
2319,1789458651533543984,1789458651512525000,33370000
2320,1789458651566111510,1789458651545895000,33370000
2321,1789458651599619451,1789458651579263000,33368000
2322,1789458651633176781,1789458651612636000,33373000
2323,1789458651666632148,1789458651646005000,33369000
2324,1789458651699960037,1789458651679374000,33369000
2325,1789458651732778903,1789458651712744000,33370000
2326,1789458651766173882,1789458651746113000,33369000
2327,1789458651800752623,1789458651779482000,33369000
2328,1789458651833634292,1789458651812854000,33372000
2329,1789458651866498769,1789458651846223000,33369000
2330,1789458651899881827,1789458651879594000,33371000
2331,1789458651933480020,1789458651912964000,33370000
2332,1789458651966375203,1789458651946334000,33370000
2333,1789458652000404920,1789458651979704000,33370000
2334,1789458652033114766,1789458652013074000,33370000
2335,1789458652066902998,1789458652046444000,33370000
2336,1789458652100140953,1789458652079813000,33369000
2337,1789458652133761183,1789458652113182000,33369000
2338,1789458652167118643,1789458652146551000,33369000
2339,1789458652200529237,1789458652179921000,33370000
2340,1789458652233797206,1789458652213290000,33369000
2341,1789458652267097573,1789458652246660000,33370000
2342,1789458652300397520,1789458652280030000,33370000
2343,1789458652334165836,1789458652313399000,33369000
2344,1789458652367029340,1789458652346768000,33369000
2345,1789458652400696575,1789458652380138000,33370000
2346,1789458652433756361,1789458652413508000,33370000
2347,1789458652467218588,1789458652446878000,33370000
2348,1789458652500653156,1789458652480246000,33368000
2349,1789458652534073678,1789458652513616000,33370000
2350,1789458652567453227,1789458652546984000,33368000
2351,1789458652600533379,1789458652580356000,33372000
2352,1789458652634158418,1789458652613724000,33368000
2353,1789458652667515247,1789458652647093000,33369000
2354,1789458652700923938,1789458652680463000,33370000
2355,1789458652734585282,1789458652713832000,33369000
2356,1789458652767419383,1789458652747202000,33370000
2357,1789458652800959881,1789458652780572000,33370000
2358,1789458652833818365,1789458652813941000,33369000
2359,1789458652867351490,1789458652847310000,33369000
2360,1789458652901107874,1789458652880679000,33369000
2361,1789458652934662728,1789458652914049000,33370000
2362,1789458652967710512,1789458652947419000,33370000
2363,1789458653001287605,1789458652980788000,33369000
2364,1789458653034648729,1789458653014158000,33370000
2365,1789458653067841310,1789458653047527000,33369000
2366,1789458653101089591,1789458653080897000,33370000
2367,1789458653134698879,1789458653114267000,33370000
2368,1789458653168079528,1789458653147636000,33369000
2369,1789458653201586483,1789458653181008000,33372000
2370,1789458653235189311,1789458653214376000,33368000
2371,1789458653268070132,1789458653247748000,33372000
2372,1789458653301274925,1789458653281117000,33369000
2373,1789458653334771792,1789458653314487000,33370000
2374,1789458653368219702,1789458653347857000,33370000
2375,1789458653401193891,1789458653381226000,33369000
2376,1789458653435401052,1789458653414598000,33372000
2377,1789458653469404098,1789458653447966000,33368000
2378,1789458653502064384,1789458653481337000,33371000
2379,1789458653534608481,1789458653514706000,33369000
2380,1789458653568575161,1789458653548076000,33370000
2381,1789458653602173260,1789458653581447000,33371000
2382,1789458653636071998,1789458653614815000,33368000
2383,1789458653668711938,1789458653648186000,33371000
2384,1789458653702103015,1789458653681556000,33370000
2385,1789458653735843058,1789458653714925000,33369000
2386,1789458653768648465,1789458653748295000,33370000
2387,1789458653801873254,1789458653781664000,33369000
2388,1789458653835083727,1789458653815034000,33370000
2389,1789458653868624022,1789458653848404000,33370000
2390,1789458653902330004,1789458653881773000,33369000
2391,1789458653935525200,1789458653915143000,33370000
2392,1789458653969017148,1789458653948512000,33369000
2393,1789458654002654920,1789458653981882000,33370000
2394,1789458654036485192,1789458654015252000,33370000
2395,1789458654068995666,1789458654048621000,33369000
2396,1789458654102459912,1789458654081991000,33370000
2397,1789458654136073676,1789458654115360000,33369000
2398,1789458654169238705,1789458654148730000,33370000
2399,1789458654202733686,1789458654182099000,33369000
2400,1789458654236120994,1789458654215470000,33371000
2401,1789458654269838405,1789458654248840000,33370000
2402,1789458654303065625,1789458654282211000,33371000
2403,1789458654336465626,1789458654315583000,33372000
2404,1789458654369417823,1789458654348953000,33370000
2405,1789458654402477042,1789458654382321000,33368000
2406,1789458654435813679,1789458654415692000,33371000
2407,1789458654469041921,1789458654449061000,33369000
2408,1789458654502765974,1789458654482430000,33369000
2409,1789458654536285779,1789458654515799000,33369000
2410,1789458654569671665,1789458654549170000,33371000
2411,1789458654603138665,1789458654582540000,33370000
2412,1789458654636089370,1789458654615909000,33369000
2413,1789458654670854772,1789458654649278000,33369000
2414,1789458654703032428,1789458654682648000,33370000
2415,1789458654736697985,1789458654716018000,33370000
2416,1789458654769540265,1789458654749389000,33371000
2417,1789458654802983804,1789458654782757000,33368000
2418,1789458654836417154,1789458654816127000,33370000
2419,1789458654869979836,1789458654849497000,33370000
2420,1789458654903463347,1789458654882867000,33370000
2421,1789458654936542903,1789458654916236000,33369000
2422,1789458654969841752,1789458654949605000,33369000
2423,1789458655003273792,1789458654982976000,33371000
2424,1789458655036831914,1789458655016345000,33369000
2425,1789458655070348350,1789458655049715000,33370000
2426,1789458655103874084,1789458655083087000,33372000
2427,1789458655136642587,1789458655116455000,33368000
2428,1789458655170084591,1789458655149826000,33371000
2429,1789458655203678297,1789458655183196000,33370000
2430,1789458655237350904,1789458655216565000,33369000
2431,1789458655270460070,1789458655249935000,33370000
2432,1789458655303893658,1789458655283305000,33370000
2433,1789458655336688900,1789458655316675000,33370000
2434,1789458655370363611,1789458655350044000,33369000
2435,1789458655403923877,1789458655383414000,33370000
2436,1789458655437447096,1789458655416784000,33370000
2437,1789458655470650501,1789458655450154000,33370000
2438,1789458655504048515,1789458655483524000,33370000
2439,1789458655536933358,1789458655516893000,33369000
2440,1789458655570723366,1789458655550264000,33371000
2441,1789458655604624905,1789458655583632000,33368000
2442,1789458655637153107,1789458655617002000,33370000
2443,1789458655670541955,1789458655650372000,33370000
2444,1789458655704018139,1789458655683741000,33369000
2445,1789458655737508269,1789458655717110000,33369000
2446,1789458655770880136,1789458655750479000,33369000
2447,1789458655804111090,1789458655783849000,33370000
2448,1789458655837398305,1789458655817219000,33370000
2449,1789458655871273416,1789458655850588000,33369000
2450,1789458655904443962,1789458655883959000,33371000
2451,1789458655937301836,1789458655917328000,33369000
2452,1789458655971099738,1789458655950700000,33372000
2453,1789458656004409187,1789458655984070000,33370000
2454,1789458656037928426,1789458656017439000,33369000
2455,1789458656071404888,1789458656050810000,33371000
2456,1789458656104281682,1789458656084179000,33369000
2457,1789458656137895712,1789458656117550000,33371000
2458,1789458656171278796,1789458656150920000,33370000
2459,1789458656204760768,1789458656184291000,33371000
2460,1789458656238132011,1789458656217660000,33369000
2461,1789458656271144009,1789458656251029000,33369000
2462,1789458656305230057,1789458656284400000,33371000
2463,1789458656338123972,1789458656317770000,33370000
2464,1789458656371837610,1789458656351141000,33371000
2465,1789458656405517608,1789458656384511000,33370000
2466,1789458656438148981,1789458656417882000,33371000
2467,1789458656472430350,1789458656451252000,33370000
2468,1789458656504954371,1789458656484622000,33370000
2469,1789458656538387926,1789458656517993000,33371000
2470,1789458656572053548,1789458656551362000,33369000
2471,1789458656605046932,1789458656584733000,33371000
